transaction_amount_usd,latent_v1,latent_v2,latent_v3,latent_v4,device_trust_score,is_fraud,amount_log,risk_interaction
15.89,0.966,1.357,0.494,-0.138,0.706,0,2.826721730819709,-0.2615446927374302
35.77,-0.233,0.548,0.228,-1.649,0.939,0,3.6046822953131805,-0.9522149631190728
14.25,0.572,-0.861,-1.417,-1.668,0.927,0,2.7245795030534206,1.5327086446104587
284.74,-0.216,-1.017,-2.326,-0.358,0.805,0,5.655082306437012,0.4467312883435582
9.56,-0.629,1.829,0.517,-0.5,0.933,0,2.3570732782781154,-0.9697773064687167
61.64,0.957,-1.396,-0.974,-0.782,0.912,0,4.137404051682548,1.1840260303687635
8.5,-0.44,-0.595,0.034,0.736,0.806,0,2.2512917986064953,-0.5366666666666666
180.67,-1.635,-1.04,-0.52,-1.245,0.792,0,5.202191854450653,1.6144638403990026
101.14,0.617,-1.682,0.657,-0.139,0.809,0,4.626344421219498,0.2854676434676435
97.72,-0.564,-0.37,-0.153,-0.346,0.746,0,4.592287560157078,0.16933862433862434
21.25,-2.071,0.993,2.861,0.298,0.791,0,3.1023420086122493,0.3694307116104869
34.73,0.613,0.385,-0.284,0.753,0.86,0,3.5759906720353185,0.3332241379310345
42.87,0.238,-0.996,-1.433,0.121,0.831,0,3.7812307151781224,-0.14330083234244947
140.51,-0.853,0.191,1.821,0.431,0.93,0,4.95237038596428,0.08757553191489362
89.31,0.473,-0.781,-1.745,-0.922,0.894,0,4.503248196262708,0.7965508849557523
25.7,0.798,0.176,-1.269,1.787,0.949,0,3.2846635654062037,0.3279582898852971
29.66,0.049,0.209,0.568,-0.696,0.706,0,3.422958873443668,-0.20316201117318433
149.3,1.305,-1.58,-1.039,1.292,0.731,0,5.012633296758929,-2.754871794871795
11.14,0.59,2.54,0.068,1.7,0.823,0,2.4965057856313524,5.183673469387755
48.15,0.896,-1.74,-0.197,1.167,0.705,0,3.8948768465931756,-2.839972027972028
11.58,0.501,0.011,-0.449,0.202,0.755,0,2.5321082512722946,0.002904575163398693
130.41,0.372,1.078,-0.222,0.068,0.94,0,4.878322206655547,0.0771621052631579
136.96,0.878,-1.014,-0.529,-0.492,0.798,0,4.92696378806864,0.6174356435643564
51.07,-3.254,1.195,-1.554,1.567,0.787,0,3.952588967174808,2.349516938519448
176.44,0.616,0.425,-1.102,-0.015,0.902,0,5.178632523602057,-0.006990131578947368
24.62,-0.715,-0.097,-0.14,0.122,0.962,0,3.2433732964685884,-0.012174897119341565
174.73,1.663,-0.241,1.218,0.48,0.825,0,5.168948726206755,-0.1385389221556886
135.98,0.696,-0.059,-2.989,-1.09,0.928,0,4.919834929769759,0.06856076759061834
151.51,-1.295,0.22,0.503,-0.035,0.918,0,5.027230167668092,-0.00829741379310345
146.68,-0.035,-0.511,1.043,0.463,0.714,0,4.995047770754542,-0.32678591160221
167.65,-1.381,0.221,-1.151,-0.965,0.854,0,5.12782556150766,-0.24683449074074074
9.51,0.374,-0.409,-0.365,-0.503,0.831,0,2.3523271848888596,0.2446218787158145
66.88,-0.309,1.545,0.517,1.267,0.733,0,4.217741440366026,2.6346096904441447
19.45,-2.034,-1.242,0.514,1.551,0.813,0,3.017982882488811,-2.3406342648845686
20.92,0.401,-1.452,0.522,-2.676,0.749,0,3.087399462079815,5.119304347826087
97.43,-0.448,0.652,0.447,-0.008,0.797,0,4.58934563564112,-0.006463444857496902
81.84,0.204,-0.79,0.918,0.687,0.904,0,4.416911036527384,-0.5937964989059081
80.73,1.126,-0.157,-0.001,0.601,0.97,0,4.403421131528038,-0.0962826530612245
79.41,-2.23,1.881,0.061,-1.622,0.81,0,4.387138546560058,-3.7207097560975613
55.58,-1.09,-0.142,1.515,0.411,0.743,0,4.035655565873421,-0.07750597609561752
77.1,-0.824,-0.747,-0.706,-0.352,0.986,0,4.35799005684564,0.264
36.37,-0.276,-0.339,-0.671,0.135,0.95,0,3.6208682434973927,-0.04767187500000001
281.85,-0.314,-1.596,0.034,-0.117,0.82,0,5.644916721789165,0.22497831325301207
31.76,0.597,-1.136,-1.242,-0.325,0.9,0,3.4892082589848687,0.4057142857142857
75.77,0.659,1.085,0.347,-0.685,0.828,0,4.3408139388398075,-0.8869033412887829
251.51,0.377,-0.946,0.466,-0.121,0.796,0,5.531450851891594,0.14201736972704712
283.38,-0.277,0.485,-0.406,-1.589,0.851,0,5.650311371968228,-0.8950813008130081
34.7,-0.447,-1.729,0.107,-0.094,0.904,0,3.5751506887855933,0.17781838074398248
12.57,1.315,1.285,0.144,-0.085,0.97,0,2.6078614738467776,-0.11145408163265307
113.38,-0.268,0.175,-1.574,0.081,0.753,0,4.73952623848717,0.018577981651376148
146.3,-0.095,-1.112,-1.25,0.211,0.792,0,4.9924713234685845,-0.29255860349127183
51.96,-1.112,-0.966,0.775,0.179,0.784,0,3.9695369116287527,-0.21777581863979845
22.44,1.312,0.936,-1.118,1.164,0.773,0,3.154443964708812,1.391448275862069
270.35,-0.081,0.8,-0.163,1.186,0.823,0,5.6034095005094136,1.139015606242497
19.49,1.216,-2.393,-0.046,-0.394,0.927,0,3.0199369622508083,1.0062347918890073
101.86,0.73,0.241,0.041,-0.343,0.928,0,4.63336884034677,-0.08812686567164178
71.25,-0.831,-0.402,-0.076,1.001,0.955,0,4.2801323269925415,-0.41699689119170985
79.93,1.034,0.592,-1.064,1.661,0.849,0,4.393584583507611,1.1447171129220024
143.11,-1.382,-1.56,0.254,-0.702,0.82,0,4.97057689685027,1.319421686746988
49.22,-0.47,0.195,1.406,0.484,0.94,0,3.916413353729439,0.09934736842105264
20.89,0.291,0.74,-0.04,1.036,0.857,0,3.0860299115347716,0.884244521337947
218.67,-0.119,0.92,-0.713,-1.507,0.812,0,5.392126420226094,-1.6866666666666663
33.74,0.66,-0.423,0.205,-0.495,0.75,0,3.5478917608129588,0.2755065789473684
40.9,-0.092,-0.175,0.413,0.288,0.764,0,3.735285826928092,-0.06511627906976743
57.94,1.071,-0.085,0.08,1.6,0.895,0,4.076519977309548,-0.15027624309392265
164.77,-0.002,-0.012,0.24,0.407,0.857,0,5.110601285436775,-0.005633217993079584
69.11,0.29,-2.153,-0.952,1.811,0.907,0,4.250065437218876,-4.251998909487459
172.87,-0.167,-1.189,1.678,-0.823,0.772,0,5.158307893539698,1.2513388746803067
91.9,-0.215,0.993,-0.25,-0.368,0.976,0,4.531523645819793,-0.3706125760649087
275.12,0.011,-1.336,-1.524,0.714,0.95,0,5.620835553835275,-0.99365
33.33,1.118,1.199,-1.621,-0.698,0.935,0,3.5360196074696004,-0.885610582010582
141.96,2.249,-0.908,1.168,0.372,0.823,0,4.962564870851173,-0.40549339735894363
32.39,0.263,-1.704,-2.074,-1.761,0.726,0,3.508256453955563,4.077097826086956
112.78,-0.62,-0.586,-1.424,-0.456,0.869,0,4.734266759322502,0.304
44.47,1.692,-2.326,-0.469,-0.404,0.955,0,3.8170527678369193,0.9737865284974094
53.34,-0.466,-0.088,2.979,-0.111,0.862,0,3.9952606039982017,0.01120183486238532
109.35,-0.554,-0.721,-0.007,-1.126,0.762,0,4.703657132702745,1.0516139896373056
10.27,-0.864,-0.423,0.293,1.826,0.742,0,2.422144328051685,-1.027125
5.79,-0.485,0.462,-1.628,1.06,0.87,0,1.9154509415706047,0.5565
37.24,-0.081,-0.121,-0.3,-1.301,0.891,0,3.643882088183201,0.17471809100998886
31.03,0.012,-0.308,0.443,0.101,0.871,0,3.466672963621067,-0.035309875141884224
59.15,0.741,0.127,-0.514,0.953,0.769,0,4.096841442420688,0.15536713735558408
30.9,1.693,0.031,-0.763,0.006,0.91,0,3.462606009790799,0.00020217391304347824
144.38,0.974,-1.25,0.949,-0.179,0.945,0,4.97935100405649,0.2342931937172775
68.35,0.703,0.351,-1.984,-0.046,0.919,0,4.239166146760841,-0.0173799784714747
26.13,0.991,-0.302,-0.667,1.556,0.762,0,3.3006401266708405,-0.6086943005181347
42.4,-0.833,-0.555,-0.861,0.845,0.832,0,3.770459441106359,-0.556977434679335
269.39,-3.571,4.578,-2.77,6.063,0.218,1,5.599865361236428,121.73865789473683
53.06,0.025,-0.673,-1.192,0.016,0.73,0,3.9900945408483017,-0.014551351351351353
16.21,0.231,-0.839,-0.624,-0.762,0.75,0,2.845490610223448,0.841207894736842
274.12,-0.411,0.541,-1.078,-0.641,0.843,0,5.617207366124011,-0.4065427901524033
6.68,0.276,2.042,0.572,0.596,0.737,0,2.038619547159581,1.629226238286479
48.22,-0.528,-0.71,0.392,-1.651,0.819,0,3.89630004496291,1.4140048250904704
255.87,0.733,-0.724,-0.901,-0.407,0.949,0,5.548570120340864,0.30726590198123044
36.4,0.797,1.905,-0.495,-3.348,0.912,0,3.6216707044204863,-6.917505422993492
12.81,0.715,0.304,-0.496,1.714,0.817,0,2.6253929674212007,0.630055622732769
17.52,-1.08,0.02,1.589,-0.141,0.775,0,2.918851229218033,-0.0035923566878980884
60.71,-0.287,1.15,-0.25,-0.318,0.817,0,4.122445992332976,-0.44220072551390566
163.88,1.292,-1.285,0.678,1.646,0.804,0,5.1052179365822035,-2.5984152334152326
78.14,-0.638,-0.242,1.01,-1.332,0.795,0,4.371218435957278,0.4004273291925466
47.22,-0.826,-1.252,1.598,-0.647,0.848,0,3.875773872753025,0.9441072261072261
249.35,0.004,-0.591,0.77,0.154,0.714,0,5.522859938775953,-0.12570994475138123
77.43,-0.43,0.589,0.23,0.123,0.891,0,4.362206507224575,0.08040732519422863
54.14,-0.48,-0.03,-0.187,1.955,0.736,0,4.0098754055956505,-0.07861930294906166
25.5,0.118,-0.694,0.112,2.372,0.937,0,3.2771447329921766,-1.7382977824709607
172.73,-0.718,1.709,1.939,0.853,0.802,0,5.157502369905808,1.7952918719211823
216.66,0.391,-0.835,-1.126,-1.487,0.762,0,5.382934212267916,1.608348445595855
79.78,-0.5,-0.061,0.995,-0.578,0.9,0,4.391729410135267,0.03874505494505494
114.69,-1.071,1.123,-0.284,-0.499,0.941,0,4.750914200040797,-0.5892502628811778
339.55,-0.279,-0.004,-0.415,-0.84,0.868,0,5.830561957687327,0.0038268792710706152
11.64,-0.16,0.527,0.052,0.077,0.919,0,2.5368663887187113,0.043680301399354145
84.32,1.459,1.34,0.87,2.085,0.986,0,4.44640889360315,2.805120481927711
117.02,0.438,0.326,2.244,-2.726,0.94,0,4.7708541016290225,-0.9354484210526316
54.86,0.98,2.566,0.107,-0.431,0.94,0,4.022848560517031,-1.1641536842105262
19.57,1.622,1.634,-0.056,0.253,0.766,0,3.0238337036648657,0.5327345360824742
20.97,1.046,1.602,-0.697,0.243,0.959,0,3.089677886396519,0.4017399380804954
46.91,-0.389,-1.926,1.004,-0.303,0.969,0,3.8693242508950307,0.5960960163432073
35.74,0.353,0.456,-1.63,0.556,0.939,0,3.6038660797869797,0.26716122233930456
5.45,-1.909,0.77,1.118,-1.369,0.947,0,1.864080130807681,-1.1014942528735632
84.86,-0.449,0.674,-2.785,1.098,0.703,0,4.452718062796414,1.0379410939691447
74.17,0.984,1.729,0.486,1.609,0.719,0,4.319752215189378,3.816133058984911
15.52,-1.553,0.666,-0.132,-0.788,0.861,0,2.804571768092832,-0.6025350172215844
38.88,0.875,1.342,1.176,-0.772,0.888,0,3.6858749450936377,-1.1537015590200446
91.24,-0.26,0.028,-0.934,1.481,0.973,0,4.524393875960803,0.04218514750762971
149.81,-1.512,0.535,-0.597,-1.108,0.838,0,5.016020766372594,-0.6990330188679247
34.84,-1.265,0.056,1.769,0.2,0.826,0,3.57906458810673,0.013397129186602873
89.52,-1.281,-1.027,-0.065,2.723,0.868,0,4.505570820765336,-3.1851036446469245
33.71,-0.7,-0.224,-1.258,0.879,0.953,0,3.547027829873695,-0.20446105919003119
61.4,0.175,-1.932,1.097,-2.013,0.733,0,4.133565275375382,5.234341857335127
498.51,-1.87,-0.917,-0.904,1.396,0.942,0,6.21362761790823,-1.3446764705882355
56.48,-0.568,0.318,0.474,0.696,0.761,0,4.051437061210824,0.2870661478599222
18.34,-0.298,-1.652,-0.084,-0.384,0.866,0,2.9621754900251482,0.7241643835616438
265.12,1.336,0.07,-0.562,0.058,0.791,0,5.583947334873687,0.005068664169787765
77.84,-0.715,-0.694,0.411,0.527,0.814,0,4.367420482284519,-0.4438567961165049
64.67,-1.652,-0.239,-0.501,0.005,0.738,0,4.184642200202881,-0.0015975935828877004
190.02,-0.469,1.532,-2.294,0.303,0.915,0,5.252378134606592,0.5018335135135135
135.33,0.787,0.931,-0.604,-1.101,0.836,0,4.915078417198038,-1.2116205673758866
39.14,-0.778,1.162,-0.288,-1.03,0.984,0,3.692373343368192,-1.2040845070422537
165.21,-5.283,7.78,-4.827,2.806,0.331,1,5.113252049083019,64.01958944281525
66.2,-0.39,0.687,1.186,-1.891,0.93,0,4.207673247529104,-1.3820393617021276
38.32,-0.699,0.415,-0.758,-0.446,0.935,0,3.671733295278966,-0.19586243386243385
26.41,0.202,0.099,2.507,1.74,0.834,0,3.3109079103146946,0.2040995260663507
38.52,2.426,-0.575,2.088,-0.426,0.96,0,3.6768068728796672,0.25252577319587627
274.62,-3.635,5.09,-2.91,4.962,0.43,1,5.619023105446999,57.40131818181818
28.85,0.142,1.674,0.877,-0.734,0.86,0,3.396184839838611,-1.4123172413793104
96.94,-0.214,-2.021,-1.378,1.7,0.758,0,4.584355046274172,-4.4735677083333325
282.16,1.74,0.085,-1.77,-1.087,0.818,0,5.646012108905989,-0.11158816425120774
49.73,2.027,2.06,-1.121,-0.009,0.844,0,3.9265174515785985,-0.021709601873536297
20.75,1.639,1.079,0.809,-0.194,0.885,0,3.079613757534693,-0.23388379888268157
129.62,0.404,-0.115,0.318,0.288,0.75,0,4.872292344474511,-0.04357894736842105
31.86,-0.997,-0.933,-0.188,-0.353,0.758,0,3.492256112609122,0.42883984375
27.42,0.292,1.378,-0.011,-0.076,0.818,0,3.3470931226689546,-0.1264830917874396
15.28,1.19,1.037,0.968,0.936,0.7,0,2.7899373605743945,1.367087323943662
266.58,0.437,0.401,0.245,-0.417,0.978,0,5.589418587045473,-0.16924797570850203
101.47,0.633,0.1,2.105,-1.21,0.838,0,4.629570072811626,-0.14268867924528303
234.57,0.002,-0.813,1.019,0.653,0.869,0,5.462008109204515,-0.6039692832764505
208.66,-0.325,-0.067,0.433,-2.006,0.964,0,5.345487171024427,0.13798973305954826
164.32,0.873,2.426,0.48,-0.281,0.969,0,5.107882989643532,-0.6963289070480083
48.79,-0.258,0.869,-0.174,1.714,0.736,0,3.9078141606540915,1.996603217158177
228.56,1.687,-0.33,-0.081,-0.022,0.729,0,5.436164433240162,0.009824086603518268
63.28,-1.087,1.25,1.09,1.073,0.904,0,4.163248540869312,1.4674507658643325
62.66,-0.022,0.863,-1.389,-0.23,0.789,0,4.1535564218539465,-0.24842302878598246
8.68,-1.325,0.704,1.029,-0.744,0.795,0,2.2700619012884857,-0.6506534161490684
28.57,0.495,-0.597,-0.134,-1.073,0.847,0,3.3867603338643857,0.7474690781796965
103.84,1.15,0.493,-0.042,-0.094,0.781,0,4.6524353784552055,-0.058586599241466496
18.42,-1.008,-1.117,2.086,0.279,0.811,0,2.966303462863179,-0.3795895249695493
113.04,-1.252,-0.978,-0.422,0.036,0.723,0,4.736549264044472,-0.048032742155525235
51.0,0.088,0.175,0.702,1.47,0.938,0,3.9512437185814275,0.2713607594936709
49.0,0.066,-1.527,1.783,2.273,0.864,0,3.912023005428146,-3.97124828375286
257.46,-0.271,-0.464,1.211,-0.017,0.846,0,5.554740943097046,0.009214953271028038
122.17,-0.412,-0.601,-0.744,0.514,0.802,0,4.813565514953393,-0.380435960591133
31.15,1.324,-0.955,0.863,-2.063,0.729,0,3.4704124506836282,2.6659878213802437
785.68,-1.325,1.914,-5.852,4.852,0.404,1,6.667821558360453,22.431710144927536
86.4,-1.278,-0.287,-0.617,-1.11,0.935,0,4.470495282661489,0.3371111111111111
106.12,-0.337,1.523,-0.786,1.498,0.761,0,4.673949701382917,2.9590843060959786
90.13,1.982,-0.444,1.205,0.146,0.921,0,4.5122870585080355,-0.0696283566058002
10.11,0.374,0.901,0.846,-0.342,0.758,0,2.4078456036515385,-0.40122656250000005
11.93,0.532,0.457,0.214,-0.203,0.899,0,2.559550192783766,-0.10205830583058306
67.4,-0.295,1.207,-0.62,-0.881,0.846,0,4.225372824628505,-1.2422511682242994
69.42,0.568,0.595,1.407,0.408,0.756,0,4.254477313726906,0.31691906005221926
9.37,0.816,-1.059,0.984,-0.237,0.786,0,2.3389170222414357,0.31530527638190947
6.02,0.672,-1.715,0.63,-2.242,0.954,0,1.9487632180377197,3.9886203319502074
212.06,-0.276,-1.706,0.633,0.069,0.99,0,5.361573816183052,-0.11771400000000001
27.82,-0.771,1.434,-0.897,-3.031,0.707,0,3.361069590571376,-6.061999999999999
103.71,0.514,-1.767,-0.865,-0.517,0.818,0,4.651194624299371,1.1033079710144928
27.47,-1.405,0.162,-1.229,0.03,0.895,0,3.3488509012899463,0.005370165745856353
124.18,-0.082,-0.989,0.159,-0.696,0.777,0,4.829752701496555,0.8746429479034307
68.75,0.807,0.033,2.209,1.306,0.816,0,4.244917420701475,0.0521767554479419
258.09,-0.73,0.942,-0.229,1.168,0.94,0,5.55717549168624,1.1581642105263157
152.13,0.595,-0.92,-1.022,-1.057,0.786,0,5.031287233827117,1.2216582914572864
114.91,-0.821,0.538,-0.252,-0.38,0.81,0,4.752814027900653,-0.2493170731707317
59.92,-0.967,1.182,-0.539,-1.9,0.882,0,4.109561528026961,-2.5177130044843046
18.45,0.34,-0.294,-0.689,-1.402,0.953,0,2.9678470700644555,0.42802492211838
97.49,1.289,-1.111,1.366,-0.057,0.977,0,4.589955020181611,0.06416109422492403
226.07,0.027,0.894,-0.541,-2.164,0.9,0,5.425258339989186,-2.1259516483516485
188.1,-0.36,0.623,0.827,-1.512,0.933,0,5.242275975664412,-0.9989141039236479
1082.8,-3.466,0.1,-4.948,3.378,0.122,1,6.988228663132014,2.5590909090909095
93.53,-0.421,-3.216,0.558,-0.088,0.762,0,4.548917244437293,0.3665906735751295
66.8,0.398,1.653,-0.185,0.65,0.834,0,4.216562194946349,1.2730450236966826
12.88,-1.531,0.788,0.16,-1.219,0.854,0,2.6304489550786583,-1.1117731481481483
11.71,0.924,1.48,-0.134,-1.365,0.909,0,2.542389085201363,-2.198258977149075
69.07,-1.623,-0.955,0.611,0.154,0.895,0,4.249494742382442,-0.16250828729281766
11.6,0.978,-0.098,-0.186,0.589,0.945,0,2.533696813957432,-0.06044188481675393
51.07,2.027,-0.893,-1.25,0.372,0.8,0,3.952588967174808,-0.4101185185185185
41.35,-2.049,-0.382,-0.033,-0.517,0.977,0,3.7459684210980635,0.2000952380952381
15.45,1.39,1.316,1.929,0.047,0.87,0,2.800325477211381,0.07028636363636365
157.02,0.208,-0.467,-2.263,0.637,0.799,0,5.062721607294587,-0.3677119901112485
87.43,-0.01,0.992,-0.359,1.193,0.73,0,4.482211278587644,1.599264864864865
10.4,-0.14,-0.525,1.25,-0.934,0.915,0,2.4336133554004498,0.5301081081081082
9.44,-0.725,-0.896,-1.143,0.153,0.739,0,2.3456445824544927,-0.18302803738317755
249.68,-0.513,0.489,-1.735,-1.123,0.929,0,5.524177225356475,-0.5848210862619807
65.67,0.379,-0.589,-1.49,-0.648,0.809,0,4.199755076629969,0.466021978021978
63.54,-1.213,-0.738,-0.257,-0.054,0.924,0,4.167285186623816,0.042668094218415414
20.93,0.125,-0.37,0.644,0.562,0.843,0,3.0878555624297968,-0.24377491207502933
24.54,0.89,1.057,0.371,-0.233,0.73,0,3.2402458506043934,-0.33281216216216214
1875.37,-2.868,5.654,-4.661,4.22,0.126,1,7.537094338264246,175.44029411764703
54.61,-0.174,-0.677,-0.674,1.434,0.796,0,4.018363041199472,-1.2044888337468982
81.9,-1.085,-0.364,-0.641,0.317,0.893,0,4.417635062141249,-0.12778294573643412
33.66,-0.044,-0.341,-0.014,-0.418,0.845,0,3.54558628428746,0.16671111111111112
37.99,-0.321,-0.954,1.097,0.669,0.854,0,3.663305202994506,-0.7386874999999999
80.75,-0.643,-0.906,-0.494,-0.667,0.765,0,4.403665809777363,0.7797445161290323
67.29,0.647,0.091,0.532,-1.144,0.937,0,4.223763342972998,-0.10993030623020061
74.83,-0.861,-0.888,0.712,-0.969,0.927,0,4.328493992712844,0.9183265741728922
56.64,-0.874,1.544,-0.336,-1.121,0.868,0,4.054216771131322,-1.9713257403189068
256.39,0.013,-0.769,0.1,-2.068,0.707,0,5.550592444368494,2.217980474198048
36.91,0.219,1.297,-1.765,-0.407,0.786,0,3.635214929528243,-0.6631645728643215
46.06,-2.053,-1.181,-0.242,1.149,0.86,0,3.8514233832992164,-1.5597344827586208
27.32,0.22,1.672,0.571,0.629,0.762,0,3.343568268825519,1.3622901554404143
615.87,-4.359,6.21,-7.261,2.945,0.272,1,6.42465830478509,64.85265957446806
143.74,-4.132,5.327,-4.931,1.735,0.25,1,4.974939029437982,35.547480769230766
25.59,-0.771,-0.533,0.938,0.759,0.834,0,3.2805352052549286,-0.4793210900473934
111.43,-0.641,0.418,-0.561,-0.528,0.736,0,4.722330805761668,-0.2958498659517426
17.66,-0.202,1.653,0.704,0.809,0.875,0,2.926382195419198,1.5110474576271187
103.56,-1.131,0.887,1.014,0.652,0.789,0,4.649761069315966,0.7238097622027535
8.12,-0.195,0.546,-0.02,-0.978,0.923,0,2.21046980408624,-0.5723344051446945
26.3,-0.906,-0.812,0.753,0.134,0.743,0,3.3068867021909143,-0.14449933598937584
305.51,0.577,-1.229,0.549,-0.66,0.798,0,5.725250381271442,1.0038861386138613
21.42,1.362,-0.364,2.201,-2.062,0.989,0,3.109953417644014,0.7513193193193192
48.29,-1.546,1.324,1.576,-0.863,0.972,0,3.8977212207172864,-1.1635560081466394
71.44,-0.229,0.15,0.011,-1.481,0.706,0,4.282758633015213,-0.3102653631284917
29.78,-0.345,0.012,0.103,-1.731,0.866,0,3.426865128410733,-0.02371232876712329
226.03,-1.055,1.799,-0.347,-0.282,0.896,0,5.425082167339534,-0.5599536423841058
74.76,0.681,0.826,-1.002,0.087,0.94,0,4.327570448877823,0.07564421052631579
29.66,0.797,1.633,-2.158,-0.631,0.802,0,3.422958873443668,-1.268993842364532
90.99,0.806,1.134,-0.028,-1.421,0.93,0,4.521679875489066,-1.7142702127659573
59.88,1.539,0.208,-0.977,1.738,0.96,0,4.1089047135534305,0.3726845360824742
20.08,0.821,-0.912,0.343,0.297,0.988,0,3.0483247236731614,-0.2714068136272545
34.6,-0.637,0.348,1.106,-0.296,0.807,0,3.572345637857985,-0.12608078335373316
81.01,2.218,0.057,1.073,0.219,0.84,0,4.40684119104832,0.014685882352941179
11.95,-1.909,0.688,0.194,-0.192,0.851,0,2.5610957881455465,-0.15342160278745645
235.11,0.607,0.962,-0.549,-0.835,0.85,0,5.4642977981288725,-0.9340348837209301
30.98,0.452,-1.324,1.42,-0.822,0.861,0,3.4651107074058083,1.2495154994259472
51.72,-1.973,0.964,0.721,0.32,0.933,0,3.9649948901942516,0.3271261930010604
22.29,1.048,-0.986,0.976,0.931,0.729,0,3.1480240838962494,-1.2421732070365359
112.52,0.935,0.508,-1.016,-0.367,0.862,0,4.731979032851787,-0.21380275229357798
216.92,1.086,-0.342,-1.0,2.194,0.972,0,5.384128022961147,-0.76410183299389
16.11,-1.681,-0.5,0.28,0.986,0.878,0,2.839663087904102,-0.5551801801801801
69.52,-0.118,-0.873,-0.22,-0.32,0.701,0,4.25589635752967,0.3929113924050633
35.74,-0.068,-0.982,0.784,0.371,0.917,0,3.6038660797869797,-0.39301186623516715
242.16,-1.264,0.968,-0.811,-1.183,0.778,0,5.493719662880522,-1.453228426395939
65.88,0.59,-2.839,-1.029,1.575,0.773,0,4.202899968776446,-5.710632183908046
20.45,1.274,-0.793,0.763,1.174,0.768,0,3.065724645374026,-1.1966349614395886
80.39,-0.604,2.714,-0.491,2.986,0.864,0,4.3992524153389505,9.272315789473684
111.85,0.297,-0.465,-0.089,-0.689,0.754,0,4.726059503263545,0.41935209424083764
61.46,-1.416,1.301,-1.612,0.886,0.964,0,4.134526351854933,1.1834558521560574
178.68,-1.894,0.63,-0.208,1.321,0.794,0,5.191177490990133,1.0351119402985074
59.14,-0.188,0.16,-0.132,0.575,0.763,0,4.096675177560383,0.11901681759379042
44.77,-1.0,-0.516,-0.524,2.406,0.951,0,3.8236288546655506,-1.2918792924037463
7.77,1.255,0.687,0.446,0.3,0.911,0,2.1713368063840917,0.2237785016286645
228.42,0.04,-2.092,-0.369,-0.24,0.775,0,5.435554384853122,0.639592356687898
21.56,0.301,0.768,0.299,0.742,0.8,0,3.1161784266298582,0.7035259259259259
195.49,0.525,-1.746,-0.384,-0.502,0.862,0,5.280611539429104,1.005151376146789
127.77,-1.334,0.595,0.91,-0.09,0.819,0,4.858027867285692,-0.06459589867310012
68.27,-2.699,-1.179,0.149,1.532,0.792,0,4.238011912034514,-2.252154613466334
30.38,0.089,-0.492,-0.549,-0.421,0.89,0,3.4461707473048864,0.23014666666666664
102.17,0.023,1.654,0.509,1.154,0.788,0,4.6363781131122845,2.3918746867167915
351.06,-0.861,-0.654,-0.664,-0.087,0.984,0,5.8638016156178265,0.05724144869215291
